,test_run-1,test_run-2,test_run-3,test_run-4,test_run-5,test_run-6,test_run-7,test_run-8,test_run-9,test_run-10,test_run-11,test_run-12,test_run-13,test_run-14,test_run-15,test_run-16,test_run-17,test_run-18,test_run-19,test_run-20,test_run-21,test_run-22,test_run-23,test_run-24,test_run-25,test_run-26,test_run-27,test_run-28,test_run-29,test_run-30,test_run-31,test_run-32,test_run-33,test_run-34,test_run-35,test_run-36,test_run-37,test_run-38,test_run-39,test_run-40,test_run-41,test_run-42,test_run-43,test_run-44,test_run-45,test_run-46,test_run-47,test_run-48,test_run-49,test_run-50,test_run-51,test_run-52
"V_NewCapacity[ON,E_SOL_PV-NEW-4,2025]",-0.088185644,0.0450299,-0.371087999,0.488880076,-0.116880185,-0.036554277,0.474626298,-0.209841147,-0.427890194,0.227875095,0.093036743,0.331017737,0.094951551,-0.088185644,0.281814051,0.183686528,-0.462066413,0.102992531,-0.370060448,0.049788666,0.008329445,0.1080585,-0.207624522,0.281973863,-0.053155274,0.493455402,0.324414409,0.0450299,-0.25332234,0.43767936,-0.199063471,0.033761229,-0.457147853,0.417551444,0.454739545,-0.338141604,-0.302925707,-0.213141901,0.436349391,0.15545221,0.157589566,0.075213766,-0.002361531,0.250387048,-0.396470585,-0.372752068,0.162601262,0.355191685,0.321785517,-0.246778529,-0.110694211,0.062195039
"V_NewCapacity[ON,E_SOL_PV-NEW-5,2040]",-0.367445974,0.45440321,0.334488796,0.442276483,0.456613379,-0.36542331,-0.438385524,-0.217178171,0.082635246,-0.055595934,-0.191624759,-0.32684282,0.420578792,-0.367445974,0.337545854,0.337058389,-0.20407764,-0.039690711,0.474774738,-0.059981579,-0.420829354,-0.22110316,0.316462185,0.137247799,0.43904312,0.125201755,-0.448905191,0.45440321,-0.011621979,-0.334714398,0.189869451,0.458090957,0.005648758,-0.465795818,0.22946425,0.049038594,0.090119084,-0.273821849,-0.378661052,0.054531108,-0.251505412,0.206058123,0.155935881,0.075730922,0.212417977,-0.337762857,0.088037757,0.291971142,-0.244326977,-0.002402743,0.185857232,0.180611969
"V_NewCapacity[ON,E_SOL_PV-NEW-5,2035]",0.174184731,-0.024165516,-0.072094097,0.338477832,0.121162934,-0.142154685,0.313675812,-0.228077975,-0.438553878,-0.03861865,-0.133426485,-0.207616754,-0.371074012,0.174184731,0.438665033,-0.127817661,-0.43096394,-0.212287197,-0.219892731,-0.21384771,-0.266265661,0.085533867,-0.408071528,-0.022609751,0.22804409,-0.305464732,-0.145098199,-0.024165516,0.336358902,-0.279462441,0.03271526,-0.3025375,-0.337592859,0.389196862,-0.09238771,0.297192732,-0.383236496,-0.051535622,-0.164977151,0.280870073,0.12509817,0.269430592,-0.367884355,0.418256122,-0.029056649,-0.043667086,-0.439640031,0.00970319,-0.141706981,-0.450479978,-0.144475465,0.084702326
"V_NewCapacity[ON,E_SOL_PV-NEW-5,2021]",-0.286984587,0.453477246,0.172651443,-0.48174068,0.120457253,-0.223320415,0.38947115,0.483101027,-0.373990207,-0.164401073,0.454637042,-0.351043315,-0.299190792,-0.286984587,-0.047190341,0.409222761,-0.297709508,0.02632396,0.339500116,-0.104552305,-0.391329618,0.02901722,-0.087804915,-0.118227246,0.228113027,0.192111952,0.340127314,0.453477246,0.236640496,0.429807157,0.313130439,0.019345655,-0.46511013,0.079720487,0.422434257,-0.19526059,-0.427234114,0.434569513,-0.209650658,-0.437030585,0.12795007,0.398618346,0.352579881,0.061232235,0.246512142,-0.32971061,0.16814204,0.204394205,0.085456008,0.466859011,-0.358911361,0.304483995
"V_NewCapacity[ON,E_SOL_PV-NEW-5,2030]",0.491472167,0.317578105,0.135317962,-0.359975854,0.389762407,0.005598876,-0.21773804,-0.042388551,0.163098278,-0.372906141,0.414977836,-0.173187201,0.462320522,0.491472167,0.254031919,-0.189724995,-0.470110388,0.407448409,-0.058658009,-0.253533401,0.295633001,0.083852855,-0.253149026,0.446069165,-0.226351293,-0.021937643,0.268657186,0.317578105,-0.205397761,0.178241765,-0.427984402,-0.153777016,-0.023420015,0.286142111,0.19294002,-0.163482364,-0.305216673,0.394920387,-0.212231192,-0.018599341,-0.172640465,0.031348506,-0.477219395,0.043037619,0.082393216,-0.309417498,-0.427728444,0.173325363,-0.022033765,-0.054254974,-0.090212933,0.240560738
"V_NewCapacity[ON,E_SOL_PV-NEW-5,2025]",-0.269742839,-0.042829485,-0.14351734,0.452651483,-0.282005438,0.306998559,-0.375236758,0.478814706,-0.144989934,0.402773132,-0.380197841,0.398856818,-0.313876829,-0.269742839,-0.009249442,-0.455722924,-0.318534952,-0.404886132,-0.247436375,-0.03968483,-0.311243527,-0.11717967,0.44170716,0.492516278,-0.278597075,0.148436745,-0.260494239,-0.042829485,0.202723148,0.276405851,0.167725147,0.410159174,-0.213875126,0.218957777,0.303580859,-0.437359111,-0.05324973,-0.307476609,0.224621779,0.314061582,0.176477244,-0.147808205,0.082427017,0.192131249,-0.041908505,-0.346029479,-0.314759543,0.115010705,0.40838918,0.472861152,-0.28409124,0.200453643
"V_NewCapacity[ON,E_SOL_PV-NEW-5,2050]",0.066248566,-0.345556353,-0.0307335,-0.186309361,0.451229369,0.006192768,-0.480148526,0.157813702,0.294615913,-0.182865207,-0.289845091,-0.079970979,0.453287708,0.066248566,-0.084970585,-0.323212422,-0.009420249,-0.242157325,-0.324340135,0.114985333,-0.439170077,-0.114616356,-0.216708151,0.3925852,0.251884572,0.30285637,0.461564173,-0.345556353,-0.10231564,0.138851986,-0.193678301,-0.179822295,-0.16419205,0.158993139,-0.285524186,-0.142151907,-0.074229694,-0.468570649,0.097302454,-0.061461396,0.497648287,-0.153622119,0.423992336,0.350458892,0.401038646,-0.078801887,0.090333882,-0.252920642,0.134513981,-0.18713528,0.480819982,0.017998224
"V_NewCapacity[ON,E_SOL_PV-NEW-5,2045]",-0.4577435,-0.081446541,0.298683437,-0.226480851,-0.486689688,-0.078723124,-0.186211318,0.420664269,0.177215893,0.020821649,-0.013190586,0.290501783,-0.265504451,-0.4577435,0.354556418,0.322353196,0.258639054,0.388382051,-0.4680075,-0.315277154,0.173922623,-0.158217777,-0.198958702,0.461447549,-0.473139907,0.457287819,-0.484976682,-0.081446541,0.294811242,-0.329294071,-0.385270155,-0.034118752,-0.481523167,-0.004388909,-0.146864768,0.481575212,0.321138552,-0.190689796,-0.303531189,-0.491815689,0.104558433,-0.034794125,0.112737133,-0.415662746,0.36781924,0.213612977,-0.185582457,-0.478479938,-0.23837792,0.165953826,-0.049353925,0.178642712
"V_NewCapacity[ON,E_SOL_PV-NEW-6,2045]",-0.219553079,0.04628632,0.155418326,0.01660366,0.283890724,0.188363481,0.458092139,0.216378369,0.430737418,0.05296843,0.156060875,0.220214531,0.141326854,-0.219553079,0.368076472,0.006023031,-0.37596948,-0.234524865,-0.443249734,0.350076008,-0.349445977,-0.160503384,-0.367266544,0.053394197,-0.161530242,-0.485846719,-0.240477758,0.04628632,0.191474973,-0.31967861,0.076639655,-0.150090735,0.442240948,0.131994347,-0.399802011,-0.050344571,-0.090105834,0.021316139,0.005834279,0.218335704,-0.107174719,-0.235097121,-0.258862052,-0.008708664,-0.069411044,0.332837077,-0.474885324,0.302476369,0.402879504,-0.076184951,0.101724308,-0.375408528
"V_NewCapacity[ON,E_SOL_PV-NEW-6,2040]",-0.098713978,-0.396477507,0.19891372,-0.485200966,-0.302753999,-0.167001354,-0.260448104,0.36391756,0.165610236,0.14292923,-0.00820615,0.452679157,0.024141655,-0.098713978,-0.261376749,0.000330323,0.295278516,-0.176455264,0.256367429,-0.483801806,-0.371357901,0.400249482,0.194163918,-0.256035004,0.342132648,0.164416744,0.204780405,-0.396477507,-0.182133533,0.175380158,-0.314054306,0.153277282,-0.494128334,0.248827628,-0.473754334,0.128195216,-0.221594497,0.325421888,0.377287098,0.392827757,-0.468231254,0.002245171,-0.042741842,-0.16305344,-0.155900136,0.175686956,-0.471729814,0.015495021,0.109138596,-0.351482768,0.132170246,0.272425823
"V_NewCapacity[ON,E_SOL_PV-NEW-6,2035]",-0.449717695,-0.199605408,-0.470124093,0.060304128,-0.35868766,0.347103254,-0.42513211,0.254359396,0.037675321,-0.200041808,0.32868722,0.384951402,-0.280798678,-0.449717695,0.228369932,0.280848879,-0.032135124,0.042198727,0.339140977,-0.468344942,-0.387370754,-0.272531713,-0.131361727,-0.141543159,0.143264096,0.400294456,-0.158651833,-0.199605408,-0.452751133,0.253532307,0.271718103,-0.21443414,-0.224560046,-0.019402889,0.486734211,-0.467664204,-0.108442009,-0.317287004,-0.453523287,0.435169523,0.257726897,0.149375185,-0.251245794,0.368386952,-0.097633407,0.122008963,-0.289993843,0.446879878,-0.017938551,-0.04501133,0.180266964,0.463807849
"V_NewCapacity[ON,E_SOL_PV-NEW-6,2021]",-0.153372437,-0.48322153,-0.397255921,0.459313615,-0.438197085,-0.146321874,0.216936536,-0.000965785,-0.281476507,-0.268711253,-0.333575719,0.319166137,0.394452603,-0.153372437,0.151773987,-0.392685565,0.098562111,-0.227711852,-0.32538578,0.42901447,0.347696113,0.038735164,-0.28689077,0.494961049,0.007263823,0.494451951,0.020490007,-0.48322153,-0.473523276,0.460178643,-0.395658632,-0.229869461,0.163752149,0.175534054,0.461201699,-0.454510397,-0.036821279,-0.0700111,0.462770182,-0.353839406,0.423606417,-0.187705309,-0.260298477,0.056814565,-0.042871038,0.140223679,-0.228670796,0.202720261,0.342150805,-0.013051405,-0.223503245,-0.070410839
"V_NewCapacity[ON,E_SOL_PV-NEW-6,2030]",0.437997435,-0.237529549,-0.402547729,-0.417361349,0.267141428,-0.352175294,-0.286254163,0.274911081,0.304801337,-0.397859262,-0.296109147,0.110997365,-0.148210574,0.437997435,-0.198533304,-0.060530785,-0.392582696,-0.009584431,-0.042348463,-0.348809322,0.054166669,0.284248478,-0.181198647,-0.229455647,0.019257876,0.431285035,-0.241468082,-0.237529549,-0.413828582,-0.202273097,0.465468402,0.252129999,-0.404565141,-0.294298448,0.05941293,-0.107325066,-0.037662554,0.339663654,-0.3305882,0.008143057,0.387700169,-0.403427011,-0.491725727,0.448011293,0.147028726,-0.129297667,-0.190182495,0.029009812,0.294600003,0.109104269,-0.105498213,-0.288674858
"V_NewCapacity[ON,E_SOL_PV-NEW-6,2025]",0.128512079,-0.295097516,-0.325143617,0.012182482,-0.220545608,-0.005821341,-0.480056704,0.022709364,-0.337344216,-0.47618891,-0.152766352,-0.206937003,-0.133254043,0.128512079,0.356271369,0.414996605,-0.194756667,0.150202727,0.348972745,-0.054726924,-0.490158592,0.357795575,-0.13457423,-0.0733621,0.006769201,0.095352644,-0.343667355,-0.295097516,0.345974726,0.352893262,0.395644684,-0.067980865,-0.407156052,-0.250176849,0.49012038,0.424087615,-0.278447699,0.020830517,-0.453215464,-0.359026382,0.000300135,0.31837692,0.189498768,0.203639467,0.467326181,0.276516425,-0.237163926,-0.405965008,-0.397764473,-0.342164086,0.068486161,-0.469317254
"V_NewCapacity[ON,E_SOL_PV-NEW-6,2050]",0.156212382,0.418119178,-0.167748093,-0.180091476,0.051586957,-0.346853444,0.459481226,-0.021036802,0.437589519,-0.161589707,-0.350625251,0.028960722,-0.157578629,0.156212382,0.290062831,-0.118174292,0.492711442,0.361199064,-0.087173237,0.261186008,-0.38864496,-0.04591677,-0.118623433,-0.293545567,0.42833203,-0.060242596,-0.186531854,0.418119178,0.393057204,-0.374351233,-0.32391262,-0.16213566,0.094183647,-0.338751311,0.26440322,-0.324937605,-0.067115781,0.012024067,0.383893056,-0.382929441,-0.086853113,-0.497394142,0.315269299,-0.467137733,-0.079254624,0.395094645,-0.161974489,-0.359884231,-0.014389947,0.153670333,0.344818112,-0.131594038
"V_NewCapacity[ON,E_SOL_PV-NEW-7,2050]",-0.171172311,-0.418170196,-0.117805846,-0.461958535,0.423308353,0.437733396,-0.445445119,-0.360299725,0.288785424,0.378639027,-0.428815823,0.071638181,-0.021297154,-0.171172311,0.424847365,0.009730917,-0.453283502,0.252791897,0.205231807,0.403601916,0.418404455,0.185031095,-0.098620719,-0.108214931,-0.083240524,-0.355336305,-0.275337861,-0.418170196,-0.311166519,-0.063455701,-0.172431801,0.476254262,-0.115354876,-0.235274307,0.114893338,0.134440359,0.493962348,-0.051562607,-0.125285954,0.188010383,-0.242455002,-0.304952866,-0.313001156,0.056280643,0.305222661,-0.074282265,-0.037564259,-0.003701691,-0.206859689,0.365499679,0.027252014,0.359735562
"V_NewCapacity[ON,E_SOL_PV-NEW-7,2045]",0.397898795,-0.039325599,-0.032970148,0.263816674,-0.132621269,0.103402976,-0.073686174,-0.15712143,0.112101933,-0.089569849,0.324961502,-0.340781736,-0.140916944,0.397898795,0.205527874,-0.426437783,0.392036777,0.272544203,0.235212203,0.305627183,0.167058403,0.397094509,0.058948761,-0.264987449,-0.493965605,0.19172356,-0.325392336,-0.039325599,-0.342890683,-0.164265647,-0.040106966,0.017939035,0.438999468,-0.11645769,0.011882213,0.201305976,-0.132182868,-0.13004526,0.079313906,0.485847578,-0.318354359,0.245722838,0.270075176,-0.448618778,0.079163254,0.083367163,-0.177178424,-0.010832652,0.159797234,-0.033668883,-0.085212506,-0.038005334
"V_NewCapacity[ON,E_SOL_PV-NEW-7,2040]",0.493695126,0.181825274,-0.451266034,0.061369942,-0.436704974,0.1432547,-0.0138138,0.37481631,-0.227785696,-0.233067849,0.124340083,-0.494934515,0.030170146,0.493695126,-0.043557513,-0.412373534,-0.28366595,-0.239166566,-0.456582474,-0.213738317,0.253787741,-0.389387627,-0.378829674,-0.198455057,-0.481265788,0.442952759,-0.31397668,0.181825274,0.436444364,-0.239046982,0.021060966,-0.230717087,-0.239065084,-0.286584469,-0.09903718,0.051707233,0.068676508,-0.211148096,0.24623882,0.250968512,-0.267235817,-0.343275904,0.415690964,-0.271994011,-0.456929565,-0.424070358,-0.356249201,-0.224181936,-0.179787278,-0.028285851,-0.404191808,-0.308287921
"V_NewCapacity[ON,E_SOL_PV-NEW-7,2035]",0.18667493,0.125971604,-0.490096604,0.186441067,0.011090413,0.387312114,-0.159103511,0.463626713,0.134494741,0.47521505,0.020842684,0.445200334,-0.029443411,0.18667493,0.059545577,0.394626983,-0.494411893,0.151507167,-0.44192771,0.304756439,-0.249064648,0.311863831,0.14445597,-0.471323215,0.474357649,0.403519164,-0.267871302,0.125971604,-0.026980289,-0.018436178,0.186821965,-0.121523231,-0.21952149,0.143432091,-0.050093439,-0.461997918,-0.402228899,0.179378137,0.105732664,-0.228622867,0.0146745,-0.21360808,0.131527037,-0.077999821,-0.099169624,0.383361505,0.343794314,0.000495834,0.025883022,0.037334243,0.115770804,0.312056122
"V_NewCapacity[ON,E_SOL_PV-NEW-7,2021]",0.20383534,0.417411896,0.495219251,-0.036497552,0.174949773,-0.034965014,0.044470587,0.401104403,-0.18049783,-0.405038698,0.109147244,-0.165203822,0.031050439,0.20383534,0.067316351,-0.38490218,0.43603598,0.242492037,-0.318910026,-0.091427573,0.199738995,0.137726079,-0.390504707,0.185981377,-0.140922765,0.0089611,-0.425573097,0.417411896,0.265702214,-0.42492297,0.186472774,-0.081738759,-0.128566639,-0.099554493,-0.463941364,0.119880261,0.10473371,0.363742938,0.402932914,-0.34584044,0.418983583,-0.231468901,-0.003184684,0.002291967,0.11519522,0.314094404,-0.118991899,0.477248989,0.290819123,-0.109113842,-0.308675548,-0.258077791
"V_NewCapacity[ON,E_SOL_PV-NEW-7,2030]",-0.230140493,0.319769487,-0.392964911,-0.087196612,-0.332902999,-0.455247916,0.185116891,-0.231904906,-0.466354107,-0.360615939,-0.220064987,0.481903163,-0.440068743,-0.230140493,0.230977339,0.021759493,-0.070387129,0.309603767,-0.402534426,-0.167171107,-0.119482967,0.494287029,-0.073433373,0.026774204,-0.314224347,0.134637068,0.090962835,0.319769487,0.058301647,0.131425875,0.141532133,-0.122207791,-0.172392856,-0.224850499,-0.205688445,-0.277255765,0.455672105,0.088508387,-0.453476128,-0.073665581,-0.488351794,0.456312106,-0.078380554,-0.311643032,-0.411994588,0.225468177,0.493134845,0.30285431,0.28482701,-0.200540215,0.004235329,0.469292239
"V_NewCapacity[ON,E_SOL_PV-NEW-7,2025]",-0.398993266,-0.116385077,0.331248187,-0.445362214,0.287858422,-0.015927808,0.165005766,0.038232229,0.35991412,0.208896002,0.485172718,-0.087821963,0.072023469,-0.398993266,-0.245806298,-0.290189725,-0.184488197,-0.048311109,-0.394954281,0.478226274,0.046551652,0.381405785,0.107092364,-0.260130123,-0.158395267,-0.021437863,0.327695576,-0.116385077,0.392518959,-0.217518838,0.368706951,0.12606419,0.120593516,0.257422697,0.213862027,0.448317377,-0.350937629,-0.02449585,0.066550379,0.408140639,0.148879692,0.009291675,-0.363753632,-0.123850052,-0.07492455,-0.344948301,0.321864041,-0.389022567,0.210636902,-0.468619729,0.314139704,0.16264295
"V_NewCapacity[ON,E_SOL_PV-NEW-8,2030]",-0.035148429,-0.366247719,0.40479675,-0.405114718,-0.121542157,-0.046519258,-0.179591324,0.148022702,0.155376576,-0.125430882,0.09559121,0.240011913,-0.080793377,-0.035148429,0.463140855,0.052643062,-0.03612655,-0.497076639,0.2161348,-0.048873378,0.12093247,0.379546246,-0.305546626,0.157624163,-0.145263086,0.252588182,-0.30820295,-0.366247719,0.421937017,-0.358079519,-0.046389864,0.379483576,0.242638455,-0.055296802,-0.330519904,-0.142566181,-0.159842346,-0.19332516,-0.050547886,-0.360978128,0.023853188,-0.279151702,-0.184987883,0.423283434,0.183063945,-0.498622279,0.433381602,0.348361461,0.453960323,-0.005803545,-0.099413564,0.274085714
"V_NewCapacity[ON,E_SOL_PV-NEW-8,2025]",0.171762204,0.038347305,-0.431149837,0.255021571,-0.021179175,0.264402404,0.080380341,0.2887208,0.133157514,0.426893259,0.237344002,0.461172101,-0.484941254,0.171762204,0.298659435,-0.083049011,-0.451774313,0.1725622,-0.072908227,0.338171911,0.221112866,0.195282053,0.163749072,-0.300401424,0.259967136,0.301949225,-0.314852058,0.038347305,0.253839418,-0.450221525,-0.45602074,0.379475924,-0.409369985,0.115468785,-0.495151143,-0.479807002,-0.387978531,0.101764409,-0.227830762,0.180085469,0.447461298,-0.475944085,-0.330958489,-0.370376786,0.453701916,0.409286208,-0.070666802,-0.424222834,0.218052639,0.424103824,0.215562113,0.451007888
"V_NewCapacity[ON,E_SOL_PV-NEW-8,2050]",-0.384618505,0.138507571,-0.056381643,-0.118802952,0.255231425,-0.444554851,-0.429225025,-0.352078162,0.463127453,0.041343762,-0.292482908,0.324336447,-0.486760947,-0.384618505,-0.153336884,-0.265738713,-0.390813438,-0.390589705,0.217626948,0.237079438,0.118574031,-0.150228613,0.108859508,-0.266548114,-0.384525513,-0.397595972,0.308427568,0.138507571,0.129326303,-0.465734635,-0.204153825,0.387138169,0.350658337,0.419217772,-0.153402963,0.302362673,0.421740532,-0.492504248,-0.12028916,-0.382482479,-0.231929619,-0.133422571,-0.094582381,0.234650361,-0.197437052,0.117314336,0.066714563,0.2680854,-0.231620656,0.370493461,0.103020504,0.389589781
"V_NewCapacity[ON,E_SOL_PV-NEW-8,2045]",0.280373884,0.316391487,0.427832041,0.498336487,0.127459487,0.313917492,-0.159892416,-0.451093656,-0.052263364,-0.197735323,-0.443973074,-0.341819226,-0.000815536,0.280373884,0.27484157,0.127016432,0.380522409,-0.214292978,0.341906137,0.460797863,-0.386283386,-0.285767133,-0.282149009,0.023139602,0.359363107,0.152833957,-0.105716472,0.316391487,-0.297798186,0.496554485,-0.200410376,-0.033873434,-0.297075015,0.265187202,-0.292012582,0.236065524,-0.199193777,0.150900215,0.004421556,0.377016392,0.139940345,0.318767372,0.340855656,-0.431023628,-0.368406981,-0.443505556,-0.432278174,0.424056328,0.491456037,-0.197713977,-0.087386408,-0.429726097
"V_NewCapacity[ON,E_SOL_PV-NEW-8,2040]",0.309644344,-0.372809228,-0.465717934,0.455351488,-0.159602565,-0.243953738,0.399836967,0.337908935,0.343875146,0.154613078,0.260283288,0.287878713,-0.40160514,0.309644344,0.213814465,-0.345723164,0.379049352,0.368406308,0.160911432,0.218666923,0.214339119,-0.494064068,-0.033419895,-0.345462842,-0.167138826,0.273973841,0.368082732,-0.372809228,0.063091269,0.3211876,0.152771804,0.192428717,-0.403446097,0.476986138,0.388252908,-0.019344797,-0.475591753,0.100604765,-0.184286162,0.065997557,-0.172435437,-0.056197397,0.437179892,0.371466568,-0.095619872,-0.31478041,-0.325202853,-0.470670201,0.188719151,-0.273811532,0.328692628,0.301855879
"V_NewCapacity[ON,E_SOL_PV-NEW-8,2035]",0.478099439,-0.016396312,-0.028719421,0.060929186,0.438087411,0.092874258,-0.322380287,0.181714875,-0.327125703,0.376434236,-0.185287124,0.365442062,-0.227979663,0.478099439,0.112046748,0.372101298,0.228538993,0.18670544,-0.142555903,0.003087812,0.147736775,-0.485979713,0.006375122,-0.005455144,0.180208568,0.124892885,0.137749701,-0.016396312,-0.112950182,-0.127908171,-0.271049312,-0.379760061,-0.100781834,0.312712024,0.056991463,0.141220876,0.284549268,-0.327561459,0.448627058,0.077578829,-0.45156732,-0.118949353,-0.121824492,0.451070558,-0.224254988,0.400165814,-0.075557822,-0.337285111,0.156485411,-0.000613678,-0.179811924,0.236286354
"V_NewCapacity[ON,E_SOL_PV-NEW-8,2021]",-0.141499545,0.330557462,-0.249715844,-0.267134993,0.268695712,0.357622986,-0.213437382,0.228550563,0.37969071,0.02730266,-0.041647092,-0.058900501,-0.304597098,-0.141499545,-0.086882069,0.319508507,0.2085572,0.467008912,-0.174959812,-0.243796164,0.379310646,0.214328851,-0.00392923,0.475352802,-0.348021358,0.423846767,-0.261583907,0.330557462,0.080155012,0.068861881,-0.403929839,-0.138249041,-0.265974385,-0.404531737,0.083162324,-0.362528023,0.33104693,-0.066556198,0.140247116,-0.152503672,-0.04810084,0.436051901,-0.193011438,0.101614043,0.095541114,-0.387639098,-0.025846446,0.114464694,0.463070484,-0.416178591,-0.43224633,0.164886893
