run,param,index,mod,value,notes
32,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
32,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
32,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
32,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
32,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
32,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
32,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,1,
32,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
32,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
32,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
32,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,2,
32,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
32,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
32,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
32,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,3,
32,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
32,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
32,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
32,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,4,
32,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
32,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
32,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
32,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
32,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
33,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
33,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
33,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
33,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
33,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
33,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
33,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
33,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
33,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
33,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
33,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
33,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
33,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
33,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
33,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
33,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
33,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
33,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
33,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
33,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
33,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
33,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
33,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
33,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
33,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
33,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
33,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
33,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
33,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.5,
33,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.5,
33,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.5,
33,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.4,
33,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.4,
33,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.4,
33,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.4,
33,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.4,
33,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.4,
33,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
33,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
33,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
33,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
33,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
33,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
33,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
33,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
33,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
33,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
33,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
33,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
33,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,1,
33,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
33,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
33,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
33,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,2,
33,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
33,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
33,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
33,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,3,
33,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
33,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
33,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
33,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,4,
33,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
33,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
33,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
33,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
33,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
33,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
33,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
33,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
33,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
33,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
33,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
33,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
33,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
33,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
33,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
33,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,1,
33,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
33,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
33,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
33,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,2,
33,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
33,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
33,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
33,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,3,
33,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
33,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
33,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
33,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,4,
33,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
33,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
33,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
33,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
33,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
34,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
34,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
34,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
34,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
34,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
34,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
34,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
34,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
34,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
34,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
34,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
34,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
34,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
34,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
34,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
34,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
34,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
34,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
34,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
34,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
34,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
34,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
34,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
34,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
34,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
34,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
34,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
34,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
34,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.5,
34,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.5,
34,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.5,
34,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.5,
34,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.5,
34,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.5,
34,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.5,
34,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.5,
34,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.5,
34,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
34,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
34,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
34,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
34,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
34,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
34,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
34,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
34,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
34,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
34,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
34,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
34,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,1,
34,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
34,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
34,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
34,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,2,
34,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
34,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
34,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
34,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,3,
34,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
34,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
34,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
34,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,4,
34,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
34,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
34,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
34,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
34,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
34,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
34,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
34,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
34,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
34,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
34,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
34,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
34,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
34,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
34,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
34,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,1,
34,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
34,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
34,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
34,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,2,
34,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
34,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
34,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
34,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,3,
34,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
34,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
34,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
34,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,4,
34,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
34,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
34,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
34,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
34,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
35,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
35,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
35,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
35,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
35,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
35,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
35,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
35,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
35,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
35,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
35,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
35,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
35,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
35,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
35,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
35,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
35,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
35,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
35,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
35,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
35,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
35,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
35,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
35,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
35,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
35,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
35,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
35,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
35,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.5,
35,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.5,
35,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.5,
35,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.6,
35,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.6,
35,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.6,
35,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.6,
35,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.6,
35,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.6,
35,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
35,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
35,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
35,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
35,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
35,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
35,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
35,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
35,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
35,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
35,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
35,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
35,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,1,
35,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
35,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
35,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
35,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,2,
35,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
35,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
35,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
35,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,3,
35,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
35,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
35,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
35,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,4,
35,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
35,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
35,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
35,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
35,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
35,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
35,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
35,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
35,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
35,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
35,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
35,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
35,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
35,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
35,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
35,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,1,
35,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
35,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
35,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
35,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,2,
35,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
35,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
35,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
35,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,3,
35,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
35,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
35,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
35,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,4,
35,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
35,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
35,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
35,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
35,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
